geo_code,geo_name,country,latitude,longitude,segment_id,segment_label,overall_opportunity_score,opportunity_rank,opportunity_percentile,market_size_score,segment_priority_score,recommended_attraction_alignment_score,segment_category_fit_score,recommended_attraction_focus,recommended_attraction_name,recommended_attraction_brand,recommended_attraction_category,recommended_attraction_distance_miles,nearest_merlin_attraction,nearest_merlin_brand,nearest_merlin_category,nearest_merlin_distance_miles,recommended_product_focus,recommended_commercial_play,commercial_play_rationale,recommended_activation,annual_pass_repeat_visit_flag,cluster_marketing_flag,short_break_opportunity_flag,merlin_attractions_within_30_miles,merlin_attraction_cluster_names_30_miles,illustrative_revenue_opportunity_1pct_gbp,revenue_per_visitor_assumption_gbp,penetration_rate_assumption,key_contributing_driver,assumptions_flag,total_population,children_count_0_14,young_adult_count_15_24,core_family_adult_count_25_44,midlife_adult_count_45_64,older_adult_count_65_plus,total_households,households_with_dependent_children,households_deprived,households_not_deprived,households_no_car_or_van,households_with_car_or_van,residents_social_grade_ab_c1,children_share_0_14,young_adult_share_15_24,core_family_adult_share_25_44,midlife_adult_share_45_64,older_adult_share_65_plus,family_household_share,deprived_household_share,not_deprived_household_share,car_access_household_share,population_density_per_sq_km,ab_c1_social_grade_share
E02000227,Croydon 034,England,51.34707,-0.03955,4,Mainstream Affluent Suburban Markets,96.2,24,0.9968332644912571,0.9523678414096917,1.0,0.935179849820782,1.0,Chessington - Family Theme Park,Chessington World of Adventures Resort,Chessington,Family Theme Park,12.2,SEA LIFE London Aquarium,SEA LIFE,Family Discovery Attraction,11.3,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 8 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,8,Thorpe Park; Chessington World of Adventures Resort; LEGOLAND Windsor Resort; London Eye; Madame Tussauds London; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium,3709,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11684,2162,1216,3137,3067,2102,4838,1476,2453,2387,942,3896,5213,0.1850393700787401,0.1040739472783293,0.2684868195823348,0.2624957206436152,0.1799041424169805,0.3050847457627119,0.507027697395618,0.49297230260438196,0.8052914427449359,2539.2,0.5578981164383562
E02006339,Epsom and Ewell 005,England,51.35044,-0.28169,4,Mainstream Affluent Suburban Markets,96.2,25,0.996695580338703,0.9138215859030837,1.0,0.9898163634758221,1.0,Chessington - Family Theme Park,Chessington World of Adventures Resort,Chessington,Family Theme Park,1.7,Chessington World of Adventures Resort,Chessington,Family Theme Park,1.7,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 8 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,8,Thorpe Park; Chessington World of Adventures Resort; LEGOLAND Windsor Resort; London Eye; Madame Tussauds London; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium,3464,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,10912,2476,1119,3184,2853,1280,4017,1675,1701,2316,468,3549,6336,0.2269061583577712,0.1025476539589442,0.2917888563049853,0.2614552785923754,0.1173020527859237,0.4169778441623102,0.4234503360716953,0.5765496639283048,0.883495145631068,2157.7,0.6754797441364605
E02000786,Richmond upon Thames 003,England,51.4694,-0.25413,4,Mainstream Affluent Suburban Markets,96.1,26,0.996557896186149,0.9389454845814978,1.0,0.9513606558398585,1.0,Chessington - Family Theme Park,Chessington World of Adventures Resort,Chessington,Family Theme Park,8.8,Madame Tussauds London,Madame Tussauds,Urban Icon Attraction,5.6,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 8 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,8,Thorpe Park; Chessington World of Adventures Resort; LEGOLAND Windsor Resort; London Eye; Madame Tussauds London; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium,3608,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11376,2347,796,3581,3036,1616,4947,1593,1823,3121,1510,3434,7891,0.2063115330520394,0.069971870604782,0.3147855133614627,0.2668776371308017,0.1420534458509142,0.32201334141904187,0.36850616535273906,0.6314938346472609,0.69457928802589,6171.4,0.8222361154527457
E02005236,Lancaster 016,England,54.02961,-2.87764,4,Mainstream Affluent Suburban Markets,96.0,27,0.996420212033595,0.9909140969162996,1.0,0.8801265934819983,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Blackpool,SEA LIFE,Family Discovery Attraction,16.6,SEA LIFE Blackpool,SEA LIFE,Family Discovery Attraction,16.6,Annual pass,Annual pass,High-opportunity MSOA within 30 miles of the recommended attraction.,"Promote annual pass value, repeat-visit benefits and in-attraction upsell opportunities.",True,False,False,1,SEA LIFE Blackpool,4252,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,13421,2386,1300,3112,3681,2942,5763,1614,3011,2751,851,4911,5388,0.1777810893376052,0.0968631249534311,0.2318754191192906,0.2742716638104463,0.2192087027792265,0.2800624674648621,0.5224709352767656,0.4775290647232344,0.8523082263103089,479.8,0.5237678623505395
E02001304,Wigan 018,England,53.50945,-2.6934,4,Mainstream Affluent Suburban Markets,95.9,28,0.9962825278810409,0.9815528634361234,1.0,0.8889069480946236,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Manchester,SEA LIFE,Family Discovery Attraction,14.6,SEA LIFE Manchester,SEA LIFE,Family Discovery Attraction,14.6,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 2 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,2,SEA LIFE Manchester; SEA LIFE Blackpool,4039,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,12764,2053,1200,2924,3645,2942,5611,1571,2577,3035,773,4837,6207,0.1608429959260419,0.0940144155437167,0.229081792541523,0.2855687872140395,0.2304920087746788,0.2799857422919266,0.4592764213152736,0.5407235786847264,0.8622103386809269,1189.0,0.6501518801717817
E02004753,Hart 003,England,51.32025,-0.80291,4,Mainstream Affluent Suburban Markets,95.9,29,0.9961448437284869,0.9444520925110133,1.0,0.9366990588218114,1.0,LEGOLAND - Family Theme Park,LEGOLAND Windsor Resort,LEGOLAND,Family Theme Park,11.8,LEGOLAND Windsor Resort,LEGOLAND,Family Theme Park,11.8,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 3 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,3,Thorpe Park; Chessington World of Adventures Resort; LEGOLAND Windsor Resort,3644,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11515,1779,1672,3016,2863,2185,4302,1269,1923,2377,382,3920,5323,0.1544941380807642,0.1452019105514546,0.2619192357794181,0.2486322188449848,0.1897524967433782,0.29497907949790797,0.44700139470013944,0.5529986052998606,0.9112040911204092,826.3,0.630911461419936
E02006431,Tandridge 004,England,51.28285,-0.05326,4,Mainstream Affluent Suburban Markets,95.9,30,0.9960071595759328,0.9474118942731278,1.0,0.9339027023386285,1.0,Chessington - Family Theme Park,Chessington World of Adventures Resort,Chessington,Family Theme Park,12.4,Chessington World of Adventures Resort,Chessington,Family Theme Park,12.4,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 8 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,8,Thorpe Park; Chessington World of Adventures Resort; LEGOLAND Windsor Resort; London Eye; Madame Tussauds London; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium,3662,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11571,2400,1296,2927,2940,2008,4574,1484,1960,2613,721,3851,6246,0.2074150894477573,0.1120041483017889,0.2529599861723273,0.2540834845735027,0.1735372915046236,0.3244425010931351,0.4285089637079143,0.5714910362920858,0.8423009623797025,690.6,0.7191709844559585
E02000134,Bromley 008,England,51.41214,0.019646,4,Mainstream Affluent Suburban Markets,95.8,31,0.9958694754233788,0.9538133259911894,1.0,0.9206589184142293,1.0,Chessington - Family Theme Park,Chessington World of Adventures Resort,Chessington,Family Theme Park,15.4,SEA LIFE London Aquarium,SEA LIFE,Family Discovery Attraction,8.7,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 8 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,8,Thorpe Park; Chessington World of Adventures Resort; LEGOLAND Windsor Resort; London Eye; Madame Tussauds London; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium,3715,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11751,2177,1031,4046,2949,1548,5298,1597,2396,2904,1757,3543,7086,0.1852608288656284,0.08773721385414,0.3443111224576631,0.2509573653306101,0.1317334694919581,0.30143450358625895,0.45224613061532654,0.5477538693846735,0.6684905660377358,6072.2,0.7059878449735977
E02006385,Reigate and Banstead 011,England,51.24426,-0.15922,4,Mainstream Affluent Suburban Markets,95.8,32,0.9957317912708247,0.9359856828193832,1.0,0.9453547285716722,1.0,Chessington - Family Theme Park,Chessington World of Adventures Resort,Chessington,Family Theme Park,10.1,Chessington World of Adventures Resort,Chessington,Family Theme Park,10.1,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 9 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,9,Thorpe Park; Chessington World of Adventures Resort; LEGOLAND Windsor Resort; London Eye; Madame Tussauds London; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium; SEA LIFE Brighton,3579,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11321,2226,1016,4258,2662,1159,4757,1593,1904,2850,969,3784,7297,0.1966257397756382,0.0897447221976857,0.3761151841710096,0.2351382386714954,0.102376115184171,0.33487492116880385,0.40025225982762247,0.5997477401723775,0.7961287607826636,2907.1,0.728388899980036
E02000796,Richmond upon Thames 013,England,51.44958,-0.37028,4,Mainstream Affluent Suburban Markets,95.7,33,0.9955941071182707,0.9222879955947136,1.0,0.9592861735410165,1.0,Chessington - Family Theme Park,Chessington World of Adventures Resort,Chessington,Family Theme Park,7.3,Chessington World of Adventures Resort,Chessington,Family Theme Park,7.3,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 8 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,8,Thorpe Park; Chessington World of Adventures Resort; LEGOLAND Windsor Resort; London Eye; Madame Tussauds London; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium,3501,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11087,2171,1295,2929,2901,1791,3981,1485,2130,1851,840,3141,5257,0.1958149183728691,0.1168034635158293,0.2641832777126364,0.2616577974204023,0.1615405429782628,0.3730218538055765,0.5350414468726451,0.4649585531273549,0.7889977392614921,5797.7,0.5821060790610121
E02006530,Warwick 012,England,52.27447,-1.56768,4,Mainstream Affluent Suburban Markets,95.7,34,0.9954564229657167,0.9891244493392071,1.0,0.8710615889402578,0.95,Cadbury World - Family Discovery Attraction,Cadbury World,Cadbury World,Family Discovery Attraction,18.8,Warwick Castle,Warwick Castle,Heritage Attraction,0.8,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 3 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,3,Warwick Castle; Cadbury World; SEA LIFE Birmingham,4180,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,13236,2389,1389,3887,3363,2208,5575,1752,2118,3459,738,4839,8167,0.1804925959504382,0.1049410698096101,0.2936687821093986,0.2540797824116047,0.1668177697189483,0.31426008968609864,0.3799103139013453,0.6200896860986547,0.8676707907477138,1547.3,0.7548059149722736
E02001420,St. Helens 015,England,53.45095,-2.60943,4,Mainstream Affluent Suburban Markets,95.6,35,0.9953187388131626,0.9597329295154186,1.0,0.9060589953201807,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Manchester,SEA LIFE,Family Discovery Attraction,10.9,SEA LIFE Manchester,SEA LIFE,Family Discovery Attraction,10.9,Annual pass,Annual pass,High-opportunity MSOA within 30 miles of the recommended attraction.,"Promote annual pass value, repeat-visit benefits and in-attraction upsell opportunities.",True,False,False,1,SEA LIFE Manchester,3749,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11882,2260,1133,3563,3060,1866,5145,1549,2512,2634,1036,4109,5415,0.1902036694159232,0.0953543174549739,0.2998653425349268,0.2575324019525332,0.1570442686416428,0.3010689990281827,0.48824101068999026,0.5117589893100097,0.7986394557823129,1618.3,0.5513695143060788
E02002148,Walsall 039,England,52.56504,-1.92104,4,Mainstream Affluent Suburban Markets,95.6,36,0.9951810546606086,0.9411481277533039,1.0,0.9312428937687591,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Birmingham,SEA LIFE,Family Discovery Attraction,6.0,SEA LIFE Birmingham,SEA LIFE,Family Discovery Attraction,6.0,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 4 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,4,Alton Towers Resort; Warwick Castle; Cadbury World; SEA LIFE Birmingham,3606,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11431,1985,1211,2839,3040,2356,4695,1447,2337,2358,697,3998,5285,0.1736505992476598,0.1059399877526025,0.2483597235587437,0.2659434870090106,0.2061062024319832,0.30820021299254524,0.49776357827476037,0.5022364217252396,0.8515441959531417,1507.1,0.5954929577464789
E02005992,Vale of White Horse 015,England,51.58601,-1.34285,4,Mainstream Affluent Suburban Markets,95.6,37,0.9950433705080545,0.9946310572687225,1.0,0.8618690419782763,1.0,LEGOLAND - Family Theme Park,LEGOLAND Windsor Resort,LEGOLAND,Family Theme Park,30.8,LEGOLAND Windsor Resort,LEGOLAND,Family Theme Park,30.8,Other,Other,"MSOA does not meet the simple rules for cluster marketing, annual pass, or short-break activation.","Retain for broader seasonal, local, or tactical activity rather than a specific strategic play.",False,False,False,0,None within 30 miles,4389,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,13913,2843,1203,4000,3427,2440,5683,1908,2302,3381,567,5116,7950,0.2043412635664486,0.0864658952059225,0.2875008984403076,0.2463163947387335,0.1753755480485876,0.33573816646137605,0.405067745908851,0.594932254091149,0.9002287524194967,147.8,0.7068551613763671
E02006423,Surrey Heath 008,England,51.32838,-0.7563,4,Mainstream Affluent Suburban Markets,95.5,38,0.9949056863555005,0.9297907488986784,1.0,0.9437995439675324,1.0,LEGOLAND - Family Theme Park,LEGOLAND Windsor Resort,LEGOLAND,Family Theme Park,10.4,LEGOLAND Windsor Resort,LEGOLAND,Family Theme Park,10.4,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 8 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,8,Thorpe Park; Chessington World of Adventures Resort; LEGOLAND Windsor Resort; London Eye; Madame Tussauds London; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium,3532,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11208,1793,1213,3343,2963,1896,4598,1334,2244,2354,745,3853,5374,0.1599750178443968,0.108226266952177,0.2982690935046395,0.2643647394718058,0.1691648822269807,0.29012614180078294,0.4880382775119617,0.5119617224880383,0.837973031752936,2711.0,0.5866171815304007
